x,y,z,time,label
9.895023193,0.120948486,0.166453857,6-30,3
9.91059082,0.00119751,0.389190674,6-30,3
9.776469727,0.059875488,0.502954102,6-30,3
10.04830444,0.059875488,0.128133545,6-30,3
10.0926123,0.123343506,0.041912842,6-30,3
10.05069946,0.086220703,-0.019160156,6-30,3
9.872270508,0.085023193,0.196391602,6-30,3
9.841135254,0.041912842,0.421523438,6-30,3
9.983638916,0.064665527,0.234711914,6-30,3
10.13572266,0.10059082,-0.219144287,6-30,3
10.23511597,0.086220703,-0.3065625,6-30,3
9.869875488,0.062270508,0.419128418,6-30,3
9.941726074,0.041912842,0.287402344,6-30,3
9.934541016,0.082628174,0.226329346,6-30,3
10.02435425,0.040715332,-0.188009033,6-30,3
9.802814941,0.079035645,0.550854492,6-30,3
10.13572266,0.021555176,0.047900391,6-30,3
9.802814941,0.077838135,0.51133667,6-30,3
9.998009033,0.053887939,0.35805542,6-30,3
9.972861328,0.040715332,0.241896973,6-30,3
9.96328125,0.021555176,0.239501953,6-30,3
10.07824219,0.092208252,-0.159268799,6-30,3
10.1656604,0.075443115,-0.136516113,6-30,3
9.788444824,0.111368408,0.529299316,6-30,3
10.09859985,0.057480469,0.099393311,6-30,3
10.17404297,0.117355957,-0.179626465,6-30,3
9.871072998,0.029937744,0.241896973,6-30,3
10.21236328,0.015567627,-0.201181641,6-30,3
10.1045874,0.096998291,0.022752686,6-30,3
10.02195923,0.059875488,-0.005987549,6-30,3
9.972861328,0.112565918,0.161663818,6-30,3
9.980046387,0.041912842,0.233514404,6-30,3
9.954898682,0.083825684,0.180823975,6-30,3
10.08542725,0.071850586,-0.026345215,6-30,3
9.948911133,0.080233154,0.240699463,6-30,3
10.06506958,0.086220703,-0.017962646,6-30,3
9.893825684,0.058677979,0.364042969,6-30,3
9.903405762,0.071850586,0.428708496,6-30,3
10.06626709,0.040715332,0.337697754,6-30,3
9.947713623,0.025147705,0.285007324,6-30,3
9.923763428,0.093405762,0.221539307,6-30,3
9.929750977,0.032332764,0.347277832,6-30,3
10.14650024,0.10059082,-0.15567627,6-30,3
9.954898682,0.059875488,0.195194092,6-30,3
10.09979736,0.058677979,-0.043110352,6-30,3
10.00878662,0.056282959,0.366437988,6-30,3
10.12734009,0.117355957,-0.134121094,6-30,3
9.983638916,0.074245605,0.070653076,6-30,3
9.81,0.013172607,0.477806396,6-30,3
10.10219238,0.033530273,0.022752686,6-30,3
10.20158569,0.093405762,-0.143701172,6-30,3
10.06626709,0.092208252,-0.045505371,6-30,3
9.928553467,0.074245605,0.398770752,6-30,3
9.982441406,0.076640625,0.20597168,6-30,3
10.13692017,0.086220703,-0.233514404,6-30,3
10.19799316,0.040715332,-0.126936035,6-30,3
10.03632935,0.077838135,0.274229736,6-30,3
10.05309448,0.058677979,0.089813232,6-30,3
9.916578369,0.091010742,0.280217285,6-30,3
10.00519409,0.057480469,0.312550049,6-30,3
10.16206787,0.118553467,-0.128133545,6-30,3
9.825567627,0.041912842,0.437091064,6-30,3
10.06985962,0.038320313,0.092208252,6-30,3
9.982441406,0.05029541,0.318537598,6-30,3
10.04950195,0.035925293,-0.165256348,6-30,3
10.08542725,0.131726074,-0.043110352,6-30,3
9.915380859,0.065863037,0.494571533,6-30,3
10.04830444,0.029937744,0.317340088,6-30,3
10.12135254,0.088615723,-0.053887939,6-30,3
9.972861328,0.092208252,0.35925293,6-30,3
10.16206787,0.10059082,-0.170046387,6-30,3
9.878258057,0.05269043,0.341290283,6-30,3
10.04111938,0.058677979,0.147293701,6-30,3
9.896220703,0.034727783,0.385598145,6-30,3
10.06267456,0.046702881,0.125738525,6-30,3
9.994416504,0.110170898,0.098195801,6-30,3
9.975256348,0.10059082,0.245489502,6-30,3
10.13452515,0.064665527,-0.161663818,6-30,3
9.825567627,0.085023193,0.437091064,6-30,3
10.10817993,0.076640625,-0.045505371,6-30,3
9.974058838,0.00239502,0.125738525,6-30,3
10.09141479,0.058677979,0.074245605,6-30,3
9.947713623,0.029937744,0.282612305,6-30,3
9.7609021,0.061072998,0.538879395,6-30,3
9.904603271,0.074245605,0.264649658,6-30,3
9.777667236,0.055085449,0.56043457,6-30,3
10.10578491,0.10298584,-0.014370117,6-30,3
9.899813232,0.113763428,0.519719238,6-30,3
10.10578491,0.058677979,0.040715332,6-30,3
9.956096191,0.119750977,0.213156738,6-30,3
9.996811523,0.105380859,0.247884521,6-30,3
10.15009277,0.129331055,-0.128133545,6-30,3
9.981243896,0.113763428,0.168848877,6-30,3
10.03273682,0.039517822,-0.007185059,6-30,3
9.91059082,0.056282959,0.438288574,6-30,3
10.07464966,0.080233154,-0.053887939,6-30,3
9.838740234,0.085023193,0.376018066,6-30,3
10.0794397,0.080233154,-0.076640625,6-30,3
9.880653076,0.070653076,0.476608887,6-30,3
10.03153931,0.10418335,-0.095800781,6-30,3
9.996811523,0.15088623,0.265847168,6-30,3
9.954898682,0.046702881,0.177231445,6-30,3
9.934541016,0.089813232,0.166453857,6-30,3
9.970466309,-0.008382568,0.134121094,6-30,3
10.02794678,0.063468018,-0.094603271,6-30,3
9.794432373,0.070653076,0.553249512,6-30,3
9.855505371,0.020357666,0.498164063,6-30,3
10.08183472,0.05029541,-0.113763428,6-30,3
10.09859985,0.031135254,0.087418213,6-30,3
9.96328125,0.105380859,0.280217285,6-30,3
10.00160156,0.076640625,0.493374023,6-30,3
10.24349854,0.095800781,-0.326920166,6-30,3
9.903405762,0.067060547,0.30416748,6-30,3
9.998009033,0.033530273,0.172441406,6-30,3
9.983638916,0.073048096,0.00119751,6-30,3
9.96447876,0.057480469,0.267044678,6-30,3
10.00399658,0.023950195,-0.114960938,6-30,3
9.842332764,0.092208252,0.488583984,6-30,3
9.983638916,0.098195801,0.197589111,6-30,3
9.904603271,0.0490979,0.479003906,6-30,3
9.871072998,0.05269043,0.46104126,6-30,3
9.815987549,0.044307861,0.489781494,6-30,3
10.03632935,0.105380859,0.30416748,6-30,3
9.899813232,0.011975098,0.30416748,6-30,3
9.995614014,0.056282959,0.198786621,6-30,3
10.15488281,0.110170898,-0.178428955,6-30,3
9.875863037,0.068258057,0.420325928,6-30,3
10.14650024,0.107775879,-0.077838135,6-30,3
9.868677979,0.017962646,0.455053711,6-30,3
9.992021484,0.055085449,0.15567627,6-30,3
10.15009277,0.0490979,-0.130528564,6-30,3
9.974058838,0.092208252,0.352067871,6-30,3
10.06985962,0.099393311,-0.141306152,6-30,3
9.889035645,0.074245605,0.51253418,6-30,3
9.993218994,0.043110352,0.241896973,6-30,3
10.17404297,0.076640625,-0.15088623,6-30,3
9.922565918,0.031135254,0.455053711,6-30,3
10.11536499,0.061072998,-0.172441406,6-30,3
9.941726074,0.05149292,0.329315186,6-30,3
9.993218994,0.025147705,0.126936035,6-30,3
9.96567627,0.061072998,0.162861328,6-30,3
10.14530273,0.092208252,-0.170046387,6-30,3
9.908195801,0.0490979,0.262254639,6-30,3
9.971663818,0.071850586,0.245489502,6-30,3
10.13093262,0.088615723,-0.118553467,6-30,3
9.915380859,0.05269043,0.227526855,6-30,3
10.02674927,0.069455566,-0.064665527,6-30,3
9.844727783,0.092208252,0.421523438,6-30,3
10.14769775,0.10298584,-0.083825684,6-30,3
9.863887939,0.079035645,0.334105225,6-30,3
9.956096191,0.081430664,0.238304443,6-30,3
10.21835083,0.10418335,-0.132923584,6-30,3
9.915380859,0.083825684,0.421523438,6-30,3
10.15009277,0.135318604,-0.188009033,6-30,3
9.81119751,0.057480469,0.486188965,6-30,3
10.07345215,0.029937744,0.014370117,6-30,3
9.974058838,0.093405762,0.216749268,6-30,3
10.07464966,0.110170898,0.105380859,6-30,3
9.959688721,0.075443115,0.435893555,6-30,3
9.91298584,0.122145996,0.286204834,6-30,3
10.1405127,0.085023193,-0.140108643,6-30,3
9.91298584,0.045505371,0.426313477,6-30,3
10.10937744,0.023950195,-0.108973389,6-30,3
9.880653076,0.087418213,0.232316895,6-30,3
10.04471191,0.010777588,0.294587402,6-30,3
10.11416748,0.0490979,0.083825684,6-30,3
9.877060547,0.096998291,0.513731689,6-30,3
9.818382568,0.071850586,0.484991455,6-30,3
10.03393433,0.091010742,-0.079035645,6-30,3
9.930948486,0.137713623,0.360450439,6-30,3
9.959688721,0.082628174,0.25387207,6-30,3
10.07225464,0.130528564,0.05149292,6-30,3
10.01477417,0.046702881,0.288599854,6-30,3
10.11177246,0.098195801,-0.059875488,6-30,3
9.883048096,0.123343506,0.414338379,6-30,3
10.03513184,0.138911133,0.140108643,6-30,3
9.982441406,0.124541016,0.362845459,6-30,3
9.938133545,0.043110352,0.281414795,6-30,3
9.970466309,0.128133545,0.331710205,6-30,3
9.945318604,0.029937744,0.431103516,6-30,3
9.906998291,0.124541016,0.444276123,6-30,3
10.16326538,0.028740234,-0.197589111,6-30,3
10.12255005,0.009580078,0.071850586,6-30,3
9.945318604,0.082628174,0.403560791,6-30,3
9.941726074,0.098195801,0.221539307,6-30,3
10.21835083,0.028740234,-0.231119385,6-30,3
9.996811523,0.041912842,0.208366699,6-30,3
9.826765137,0.080233154,0.502954102,6-30,3
9.96567627,0.0490979,0.126936035,6-30,3
10.02076172,0.031135254,0.120948486,6-30,3
9.975256348,0.022752686,0.323327637,6-30,3
10.08063721,0.124541016,-0.095800781,6-30,3
10.10099487,0.0490979,-0.106578369,6-30,3
10.03273682,0.010777588,0.2574646,6-30,3
10.14650024,0.085023193,0.026345215,6-30,3
9.935738525,0.110170898,0.435893555,6-30,3
10.09141479,0.0490979,0.063468018,6-30,3
9.945318604,0.053887939,0.196391602,6-30,3
9.883048096,0.044307861,0.40835083,6-30,3
9.898615723,0.067060547,0.383203125,6-30,3
10.07464966,0.062270508,-0.138911133,6-30,3
9.847122803,0.067060547,0.427510986,6-30,3
10.03153931,0.073048096,0.047900391,6-30,3
9.903405762,0.137713623,0.146096191,6-30,3
10.12255005,0.05029541,0.122145996,6-30,3
9.820777588,0.034727783,0.451461182,6-30,3
10.0063916,0.0490979,0.179626465,6-30,3
10.07225464,0.0490979,-0.080233154,6-30,3
9.989626465,0.056282959,0.011975098,6-30,3
9.889035645,0.035925293,0.387993164,6-30,3
9.879455566,0.087418213,0.492176514,6-30,3
10.12494507,0.021555176,-0.171243896,6-30,3
9.959688721,0.063468018,0.263452148,6-30,3
9.824370117,0.111368408,0.495769043,6-30,3
9.939331055,0.040715332,0.302969971,6-30,3
10.08782227,0.05029541,0.129331055,6-30,3
9.920170898,0.095800781,0.352067871,6-30,3
9.968071289,0.053887939,0.437091064,6-30,3
10.22433838,0.122145996,-0.174836426,6-30,3
10.17164795,0.061072998,0.058677979,6-30,3
9.869875488,0.077838135,0.438288574,6-30,3
10.14530273,0.136516113,-0.011975098,6-30,3
9.956096191,0.043110352,0.41074585,6-30,3
9.865085449,0.10059082,0.433498535,6-30,3
9.954898682,0.057480469,0.122145996,6-30,3
10.03393433,0.032332764,0.15088623,6-30,3
9.887838135,0.117355957,0.289797363,6-30,3
9.902208252,0.083825684,0.45744873,6-30,3
10.01357666,0.004790039,0.263452148,6-30,3
10.09620483,0.039517822,-0.166453857,6-30,3
9.923763428,0.064665527,0.428708496,6-30,3
10.00519409,0.026345215,0.396375732,6-30,3
10.17883301,0.105380859,-0.116158447,6-30,3
9.958491211,0.108973389,0.435893555,6-30,3
9.904603271,0.055085449,0.261057129,6-30,3
10.09021729,0.045505371,-0.189206543,6-30,3
9.944121094,0.076640625,0.45984375,6-30,3
10.08782227,0.026345215,0.070653076,6-30,3
9.988428955,0.05029541,0.110170898,6-30,3
9.906998291,0.05149292,0.401165771,6-30,3
10.08662476,0.047900391,-0.180823975,6-30,3
10.00519409,0.037122803,0.35925293,6-30,3
9.897418213,0.082628174,0.414338379,6-30,3
10.12015503,0.05029541,-0.141306152,6-30,3
9.969268799,0.074245605,0.161663818,6-30,3
9.883048096,0.0490979,0.383203125,6-30,3
10.04231689,0.044307861,0.185614014,6-30,3
9.917775879,0.081430664,0.222736816,6-30,3
10.07105713,0.091010742,0.120948486,6-30,3
9.988428955,0.074245605,0.140108643,6-30,3
9.903405762,0.085023193,0.393980713,6-30,3
9.80880249,0.040715332,0.500559082,6-30,3
10.04111938,0.057480469,0.164058838,6-30,3
10.10338989,0.088615723,-0.008382568,6-30,3
9.86029541,0.043110352,0.469423828,6-30,3
10.08901978,0.045505371,-0.143701172,6-30,3
9.921368408,0.023950195,0.366437988,6-30,3
9.903405762,0.059875488,0.184416504,6-30,3
10.06506958,-0.008382568,0.167651367,6-30,3
9.996811523,0.083825684,-0.022752686,6-30,3
9.819580078,0.129331055,0.540076904,6-30,3
10.08183472,0.05149292,0.095800781,6-30,3
10.03393433,0.086220703,0.340092773,6-30,3
9.878258057,0.044307861,0.479003906,6-30,3
10.03752686,0.094603271,0.226329346,6-30,3
10.06506958,0.070653076,0.112565918,6-30,3
9.966873779,0.05269043,0.043110352,6-30,3
9.940528564,0.057480469,0.395178223,6-30,3
10.13692017,0.10418335,0.131726074,6-30,3
9.929750977,0.0490979,0.252674561,6-30,3
10.11296997,0.059875488,0.089813232,6-30,3
10.08422974,0.091010742,-0.062270508,6-30,3
10.01716919,0.119750977,-0.023950195,6-30,3
9.872270508,0.091010742,0.473016357,6-30,3
10.05069946,0.022752686,0.110170898,6-30,3
10.0303418,0.092208252,-0.112565918,6-30,3
10.05069946,0.057480469,0.142503662,6-30,3
10.10698242,0.057480469,-0.089813232,6-30,3
10.03153931,0.092208252,0.023950195,6-30,3
10.00399658,0.009580078,0.35805542,6-30,3
9.924960938,0.124541016,0.368833008,6-30,3
10.19799316,0.069455566,-0.123343506,6-30,3
10.14171021,0.075443115,-0.123343506,6-30,3
9.909393311,0.117355957,0.287402344,6-30,3
9.909393311,0.028740234,0.396375732,6-30,3
10.09620483,0.063468018,0.017962646,6-30,3
10.02195923,0.074245605,0.009580078,6-30,3
10.01477417,0.028740234,0.290994873,6-30,3
9.941726074,0.122145996,0.076640625,6-30,3
9.80880249,0.105380859,0.506546631,6-30,3
10.06866211,0.0490979,0.165256348,6-30,3
9.922565918,0.117355957,0.077838135,6-30,3
10.14889526,0.021555176,0.004790039,6-30,3
9.930948486,0.039517822,0.415535889,6-30,3
10.1405127,0.114960938,-0.094603271,6-30,3
10.12614258,0.058677979,0.075443115,6-30,3
10.19320313,0.093405762,-0.161663818,6-30,3
9.794432373,0.057480469,0.519719238,6-30,3
10.13931519,0.028740234,0.057480469,6-30,3
10.01477417,0.023950195,0.3065625,6-30,3
9.896220703,0.086220703,0.226329346,6-30,3
10.04471191,0.098195801,0.233514404,6-30,3
9.918973389,0.083825684,0.077838135,6-30,3
9.763297119,0.047900391,0.463436279,6-30,3
10.03513184,0.077838135,0.377215576,6-30,3
9.935738525,0.0490979,0.267044678,6-30,3
10.12255005,0.111368408,-0.098195801,6-30,3
10.07225464,0.071850586,-0.095800781,6-30,3
9.928553467,0.069455566,0.373623047,6-30,3
9.796827393,0.021555176,0.532891846,6-30,3
9.976453857,0.074245605,0.334105225,6-30,3
10.08662476,0.082628174,-0.065863037,6-30,3
9.922565918,0.126936035,0.340092773,6-30,3
10.02076172,0.025147705,0.192799072,6-30,3
9.896220703,0.074245605,0.547261963,6-30,3
9.958491211,0.113763428,0.075443115,6-30,3
10.06506958,0.068258057,-0.077838135,6-30,3
10.06626709,0.086220703,0.199984131,6-30,3
9.878258057,0.062270508,0.45864624,6-30,3
10.09500732,0.046702881,-0.075443115,6-30,3
9.920170898,0.065863037,0.474213867,6-30,3
10.07824219,0.029937744,-0.080233154,6-30,3
9.896220703,0.083825684,0.428708496,6-30,3
9.999206543,0.106578369,0.089813232,6-30,3
10.07704468,0.087418213,0.046702881,6-30,3
9.921368408,0.044307861,0.354462891,6-30,3
10.06626709,0.044307861,-0.074245605,6-30,3
10.1536853,0.092208252,-0.15447876,6-30,3
9.865085449,0.088615723,0.479003906,6-30,3
9.999206543,0.094603271,0.338895264,6-30,3
10.13692017,0.141306152,-0.107775879,6-30,3
10.01118164,0.05269043,0.312550049,6-30,3
9.893825684,0.114960938,0.276624756,6-30,3
9.819580078,0.038320313,0.505349121,6-30,3
9.957293701,0.035925293,0.46223877,6-30,3
9.884245605,0.092208252,0.439486084,6-30,3
10.10099487,0.059875488,-0.044307861,6-30,3
10.0303418,0.063468018,0.026345215,6-30,3
9.906998291,0.122145996,0.427510986,6-30,3
10.15488281,0.023950195,-0.110170898,6-30,3
9.993218994,0.059875488,0.370030518,6-30,3
9.851912842,0.094603271,0.469423828,6-30,3
9.970466309,0.058677979,0.349672852,6-30,3
9.975256348,0.079035645,0.380808105,6-30,3
10.05788452,0.05269043,0.021555176,6-30,3
9.905800781,0.063468018,0.140108643,6-30,3
9.887838135,0.081430664,0.484991455,6-30,3
9.990823975,-0.015567627,0.128133545,6-30,3
9.891430664,0.130528564,0.456251221,6-30,3
9.752519531,0.037122803,0.493374023,6-30,3
9.994416504,0.095800781,0.179626465,6-30,3
10.06387207,0.148491211,-0.196391602,6-30,3
9.86149292,0.063468018,0.247884521,6-30,3
10.0435144,0.021555176,0.314945068,6-30,3
9.978848877,0.059875488,-0.029937744,6-30,3
9.987231445,0.106578369,0.383203125,6-30,2
9.96088623,0.019160156,0.370030518,6-30,2
10.00279907,0.014370117,0.336500244,6-30,2
9.96208374,0.113763428,0.433498535,6-30,2
9.933343506,0.033530273,0.379610596,6-30,2
9.984836426,0.05029541,0.391585693,6-30,2
9.947713623,0.082628174,0.51253418,6-30,2
9.954898682,0.026345215,0.360450439,6-30,2
9.918973389,0.117355957,0.46223877,6-30,2
9.918973389,0.045505371,0.413140869,6-30,2
9.970466309,0.008382568,0.427510986,6-30,2
9.969268799,0.029937744,0.477806396,6-30,2
9.993218994,0.023950195,0.40954834,6-30,2
9.835147705,-0.003592529,0.46104126,6-30,2
10.15248779,0.017962646,0.264649658,6-30,2
9.939331055,0.008382568,0.370030518,6-30,2
10.01956421,-0.00239502,0.498164063,6-30,2
9.899813232,0.074245605,0.435893555,6-30,2
9.932145996,0.019160156,0.483793945,6-30,2
9.986033936,0.043110352,0.432301025,6-30,2
9.936936035,0.032332764,0.374820557,6-30,2
9.881850586,0.046702881,0.378413086,6-30,2
9.91298584,0.044307861,0.443078613,6-30,2
9.992021484,0.040715332,0.463436279,6-30,2
10.08063721,0.035925293,0.453856201,6-30,2
9.96088623,0.0490979,0.46223877,6-30,2
9.932145996,0.094603271,0.429906006,6-30,2
10.02794678,0.026345215,0.325722656,6-30,2
9.948911133,-0.019160156,0.402363281,6-30,2
9.902208252,0.010777588,0.415535889,6-30,2
10.00399658,0.020357666,0.46104126,6-30,2
10.05668701,0.041912842,0.354462891,6-30,2
9.953701172,-0.015567627,0.484991455,6-30,2
9.995614014,-0.007185059,0.280217285,6-30,2
9.928553467,0.044307861,0.414338379,6-30,2
9.826765137,0.082628174,0.516126709,6-30,2
9.775272217,0.035925293,0.470621338,6-30,2
9.933343506,0.014370117,0.415535889,6-30,2
9.844727783,0.088615723,0.427510986,6-30,2
9.893825684,0.033530273,0.383203125,6-30,2
10.01477417,0.10418335,0.35805542,6-30,2
9.875863037,0.05029541,0.438288574,6-30,2
9.845925293,0.028740234,0.403560791,6-30,2
9.884245605,0.029937744,0.455053711,6-30,2
9.935738525,0.040715332,0.376018066,6-30,2
9.96447876,0.125738525,0.504151611,6-30,2
10.03393433,0.014370117,0.374820557,6-30,2
9.792037354,0.062270508,0.451461182,6-30,2
9.892628174,0.073048096,0.389190674,6-30,2
9.974058838,0.138911133,0.480201416,6-30,2
10.15967285,-0.037122803,0.276624756,6-30,2
9.96088623,0.071850586,0.379610596,6-30,2
10.00040405,0.045505371,0.447868652,6-30,2
9.958491211,0.056282959,0.481398926,6-30,2
9.982441406,0.062270508,0.276624756,6-30,2
9.946516113,0.028740234,0.340092773,6-30,2
10.09500732,0.111368408,0.368833008,6-30,2
10.05069946,0.080233154,0.398770752,6-30,2
10.05189697,0.039517822,0.311352539,6-30,2
9.880653076,0.038320313,0.425115967,6-30,2
9.966873779,0.009580078,0.319735107,6-30,2
9.96567627,0.034727783,0.403560791,6-30,2
9.987231445,0.041912842,0.450263672,6-30,2
10.00519409,0.044307861,0.396375732,6-30,2
9.952503662,0.037122803,0.449066162,6-30,2
9.920170898,0.065863037,0.453856201,6-30,2
9.915380859,0.053887939,0.371228027,6-30,2
9.969268799,-0.00119751,0.368833008,6-30,2
9.926158447,0.011975098,0.428708496,6-30,2
10.00279907,0.0,0.367635498,6-30,2
9.813592529,0.058677979,0.470621338,6-30,2
9.853110352,0.070653076,0.414338379,6-30,2
9.917775879,0.033530273,0.397573242,6-30,2
9.879455566,0.083825684,0.399968262,6-30,2
9.939331055,0.014370117,0.422720947,6-30,2
9.868677979,0.062270508,0.426313477,6-30,2
9.899813232,0.068258057,0.443078613,6-30,2
10.02674927,0.022752686,0.329315186,6-30,2
10.06866211,0.044307861,0.296982422,6-30,2
10.0435144,0.092208252,0.473016357,6-30,2
9.933343506,-0.00239502,0.453856201,6-30,2
9.940528564,0.021555176,0.439486084,6-30,2
9.918973389,0.038320313,0.481398926,6-30,2
9.96208374,0.021555176,0.401165771,6-30,2
10.00878662,0.025147705,0.338895264,6-30,2
10.01716919,0.117355957,0.411943359,6-30,2
9.922565918,-0.009580078,0.507744141,6-30,2
9.998009033,0.105380859,0.499361572,6-30,2
10.02195923,0.003592529,0.310155029,6-30,2
9.96447876,0.082628174,0.447868652,6-30,2
10.03513184,0.014370117,0.377215576,6-30,2
9.818382568,0.062270508,0.465831299,6-30,2
9.996811523,0.037122803,0.396375732,6-30,2
9.972861328,0.010777588,0.437091064,6-30,2
10.01237915,0.023950195,0.476608887,6-30,2
9.909393311,0.0490979,0.482596436,6-30,2
9.904603271,0.015567627,0.422720947,6-30,2
9.917775879,0.014370117,0.382005615,6-30,2
10.00279907,0.003592529,0.455053711,6-30,2
9.96208374,0.028740234,0.316142578,6-30,2
10.08542725,0.015567627,0.415535889,6-30,2
9.869875488,0.013172607,0.502954102,6-30,2
10.04231689,0.057480469,0.316142578,6-30,2
10.05069946,-0.008382568,0.40835083,6-30,2
9.972861328,0.083825684,0.350870361,6-30,2
9.830357666,0.071850586,0.45744873,6-30,2
9.927355957,0.045505371,0.499361572,6-30,2
10.03153931,0.025147705,0.30416748,6-30,2
9.826765137,0.032332764,0.423918457,6-30,2
10.1536853,0.119750977,0.310155029,6-30,2
9.957293701,0.025147705,0.456251221,6-30,2
9.904603271,0.009580078,0.475411377,6-30,2
10.03393433,0.035925293,0.336500244,6-30,2
9.781259766,0.075443115,0.433498535,6-30,2
10.00998413,0.011975098,0.446671143,6-30,2
9.990823975,0.10298584,0.456251221,6-30,2
9.904603271,0.015567627,0.490979004,6-30,2
9.916578369,0.137713623,0.617915039,6-30,2
9.936936035,0.119750977,0.499361572,6-30,2
9.956096191,0.004790039,0.479003906,6-30,2
9.990823975,0.034727783,0.383203125,6-30,2
9.945318604,0.061072998,0.455053711,6-30,2
10.02315674,0.015567627,0.441881104,6-30,2
9.893825684,0.058677979,0.405955811,6-30,2
10.05908203,0.111368408,0.423918457,6-30,2
9.843530273,-0.00239502,0.492176514,6-30,2
9.887838135,0.065863037,0.378413086,6-30,2
9.868677979,0.070653076,0.464633789,6-30,2
9.851912842,0.044307861,0.421523438,6-30,2
9.977651367,0.0490979,0.399968262,6-30,2
10.03393433,0.046702881,0.317340088,6-30,2
9.936936035,0.013172607,0.415535889,6-30,2
10.12494507,0.005987549,0.258662109,6-30,2
9.805209961,0.031135254,0.446671143,6-30,2
9.927355957,0.00239502,0.443078613,6-30,2
9.946516113,0.044307861,0.40954834,6-30,2
9.96447876,0.034727783,0.483793945,6-30,2
9.96088623,0.047900391,0.373623047,6-30,2
9.845925293,0.081430664,0.379610596,6-30,2
10.15009277,0.10298584,0.385598145,6-30,2
10.11057495,0.044307861,0.324525146,6-30,2
9.902208252,0.008382568,0.453856201,6-30,2
10.07704468,0.069455566,0.341290283,6-30,2
10.00998413,0.035925293,0.244291992,6-30,2
9.835147705,0.053887939,0.445473633,6-30,2
10.06506958,0.033530273,0.288599854,6-30,2
9.867480469,0.119750977,0.498164063,6-30,2
9.96208374,0.0,0.481398926,6-30,2
9.993218994,0.094603271,0.393980713,6-30,2
9.982441406,-0.015567627,0.3065625,6-30,2
9.978848877,0.067060547,0.391585693,6-30,2
9.983638916,0.057480469,0.431103516,6-30,2
10.00040405,0.073048096,0.429906006,6-30,2
9.976453857,0.10418335,0.499361572,6-30,2
9.908195801,0.046702881,0.374820557,6-30,2
9.844727783,0.032332764,0.469423828,6-30,2
10.01597168,0.00239502,0.390388184,6-30,2
9.954898682,0.087418213,0.417930908,6-30,2
9.901010742,0.044307861,0.45744873,6-30,2
9.845925293,0.126936035,0.477806396,6-30,2
9.947713623,0.037122803,0.423918457,6-30,2
9.984836426,0.061072998,0.354462891,6-30,2
9.91298584,0.075443115,0.378413086,6-30,2
9.983638916,0.062270508,0.535286865,6-30,2
9.902208252,0.0,0.417930908,6-30,2
9.881850586,0.107775879,0.580792236,6-30,2
9.857900391,0.107775879,0.487386475,6-30,2
9.902208252,0.086220703,0.479003906,6-30,2
9.971663818,0.033530273,0.496966553,6-30,2
9.996811523,-0.010777588,0.417930908,6-30,2
10.00279907,0.029937744,0.289797363,6-30,2
10.08063721,0.096998291,0.371228027,6-30,2
10.06147705,0.081430664,0.413140869,6-30,2
10.01597168,0.029937744,0.474213867,6-30,2
9.885443115,0.031135254,0.519719238,6-30,2
9.954898682,0.016765137,0.465831299,6-30,2
9.998009033,0.135318604,0.35805542,6-30,2
9.983638916,0.043110352,0.330512695,6-30,2
10.0926123,0.0490979,0.269439697,6-30,2
9.849517822,0.038320313,0.431103516,6-30,2
10.06267456,0.028740234,0.349672852,6-30,2
9.939331055,0.044307861,0.423918457,6-30,2
9.953701172,0.004790039,0.487386475,6-30,2
9.885443115,0.025147705,0.377215576,6-30,2
10.09380981,0.137713623,0.391585693,6-30,2
9.921368408,0.011975098,0.414338379,6-30,2
10.01237915,0.063468018,0.433498535,6-30,2
9.980046387,0.009580078,0.422720947,6-30,2
9.945318604,0.095800781,0.404758301,6-30,2
9.975256348,-0.015567627,0.479003906,6-30,2
9.945318604,0.143701172,0.451461182,6-30,2
9.940528564,0.035925293,0.353265381,6-30,2
10.00878662,0.058677979,0.385598145,6-30,2
9.969268799,0.00119751,0.343685303,6-30,2
9.952503662,0.062270508,0.45984375,6-30,2
10.04830444,0.007185059,0.350870361,6-30,2
9.897418213,0.007185059,0.423918457,6-30,2
10.00279907,0.129331055,0.396375732,6-30,2
9.939331055,0.063468018,0.435893555,6-30,2
9.924960938,0.016765137,0.338895264,6-30,2
10.0435144,0.041912842,0.322130127,6-30,2
10.03632935,-0.005987549,0.433498535,6-30,2
9.948911133,0.015567627,0.535286865,6-30,2
9.869875488,0.094603271,0.387993164,6-30,2
9.986033936,0.058677979,0.425115967,6-30,2
10.00160156,0.035925293,0.46223877,6-30,2
9.838740234,0.064665527,0.453856201,6-30,2
9.999206543,0.05029541,0.45984375,6-30,2
10.05908203,0.031135254,0.30776001,6-30,2
9.928553467,-0.041912842,0.428708496,6-30,2
9.908195801,0.135318604,0.439486084,6-30,2
10.02076172,0.071850586,0.370030518,6-30,2
9.990823975,0.057480469,0.374820557,6-30,2
9.987231445,0.038320313,0.382005615,6-30,2
9.805209961,0.05269043,0.469423828,6-30,2
10.06866211,0.029937744,0.372425537,6-30,2
9.86269043,-0.010777588,0.405955811,6-30,2
9.896220703,0.021555176,0.471818848,6-30,2
10.01477417,0.021555176,0.40954834,6-30,2
10.06387207,-0.00239502,0.402363281,6-30,2
9.978848877,0.017962646,0.40835083,6-30,2
10.01716919,0.0,0.45984375,6-30,2
9.869875488,0.027542725,0.386795654,6-30,2
